transaction_id,date,customer_id,sku_id,quantity,unit_price_actual,discount_applied,net_revenue
TXN01222,2024-10-03,C014,SKU010,3,17.0,0.0,51.0
TXN01404,2024-10-03,C007,SKU015,48,12.6,0.0,604.8
TXN01747,2024-10-03,C004,SKU007,6,12.9,0.0,77.4
TXN01943,2024-10-03,C003,SKU017,12,8.03,0.0,96.36
TXN02105,2024-10-03,C004,SKU021,6,16.8,0.0,100.8
TXN02245,2024-10-03,C007,SKU020,24,11.2,0.0,268.8
TXN02260,2024-10-03,C009,SKU018,6,10.4,0.0,62.4
TXN02580,2024-10-03,C013,SKU007,3,20.09,1.41,60.27
TXN02795,2024-10-03,C014,SKU017,3,15.0,0.0,45.0
TXN03052,2024-10-03,C004,SKU012,24,10.12,1.88,242.88
TXN03234,2024-10-03,C019,SKU001,48,10.65,0.0,511.2
TXN03422,2024-10-03,C004,SKU014,12,10.5,0.0,126.0
TXN03485,2024-10-03,C014,SKU011,1,19.0,0.0,19.0
TXN03632,2024-10-03,C003,SKU016,144,9.63,0.0,1386.72
TXN03905,2024-10-03,C018,SKU019,24,8.4,0.0,201.6
TXN04161,2024-10-03,C019,SKU015,48,8.71,0.0,418.08
TXN04364,2024-10-03,C005,SKU024,6,12.94,1.46,77.64
TXN04534,2024-10-03,C011,SKU017,3,15.0,0.0,45.0
TXN04996,2024-10-03,C020,SKU001,12,11.77,0.0,141.24
TXN00446,2024-10-04,C014,SKU014,2,17.5,0.0,35.0
TXN00468,2024-10-04,C001,SKU018,48,6.29,0.0,301.92
TXN00563,2024-10-04,C011,SKU013,2,18.5,0.0,37.0
TXN00618,2024-10-04,C015,SKU001,2,22.0,0.0,44.0
TXN00650,2024-10-04,C010,SKU011,48,15.2,0.0,729.6
TXN00761,2024-10-04,C002,SKU020,48,8.56,0.0,410.88
TXN00768,2024-10-04,C007,SKU018,144,9.1,0.0,1310.4
TXN00777,2024-10-04,C017,SKU006,6,15.2,0.0,91.2
TXN00886,2024-10-04,C018,SKU017,6,9.0,0.0,54.0
TXN01228,2024-10-04,C003,SKU010,24,9.1,0.0,218.4
TXN01300,2024-10-04,C014,SKU021,3,28.0,0.0,84.0
TXN01310,2024-10-04,C003,SKU002,24,10.7,0.0,256.8
TXN01365,2024-10-04,C009,SKU004,12,16.4,0.0,196.8
TXN01602,2024-10-04,C002,SKU013,48,9.9,0.0,475.2
TXN01609,2024-10-04,C018,SKU011,12,11.4,0.0,136.8
TXN01726,2024-10-04,C013,SKU018,2,13.0,0.0,26.0
TXN01841,2024-10-04,C017,SKU016,6,14.4,0.0,86.4
TXN01853,2024-10-04,C011,SKU003,3,21.0,0.0,63.0
TXN01908,2024-10-04,C001,SKU003,12,10.16,0.0,121.92
TXN02125,2024-10-04,C019,SKU023,12,2.42,0.0,29.04
TXN02176,2024-10-04,C014,SKU005,2,23.0,0.0,46.0
TXN02273,2024-10-04,C001,SKU010,96,8.23,0.0,790.08
TXN02284,2024-10-04,C014,SKU008,2,72.0,0.0,144.0
TXN02321,2024-10-04,C011,SKU010,2,17.0,0.0,34.0
TXN02345,2024-10-04,C003,SKU010,24,9.1,0.0,218.4
TXN02972,2024-10-04,C019,SKU001,48,10.65,0.0,511.2
TXN03036,2024-10-04,C012,SKU010,3,17.0,0.0,51.0
TXN03059,2024-10-04,C020,SKU007,12,11.5,0.0,138.0
TXN03248,2024-10-04,C012,SKU013,3,18.5,0.0,55.5
TXN03291,2024-10-04,C001,SKU018,48,6.29,0.0,301.92
TXN03519,2024-10-04,C003,SKU002,24,10.7,0.0,256.8
TXN03522,2024-10-04,C002,SKU010,12,9.1,0.0,109.2
TXN03716,2024-10-04,C020,SKU015,48,9.63,0.0,462.24
TXN03718,2024-10-04,C001,SKU006,12,9.2,0.0,110.4
TXN03973,2024-10-04,C019,SKU002,48,9.68,0.0,464.64
TXN03987,2024-10-04,C012,SKU006,1,19.0,0.0,19.0
TXN04079,2024-10-04,C002,SKU007,24,11.5,0.0,276.0
TXN04238,2024-10-04,C004,SKU004,96,12.3,0.0,1180.8
TXN04352,2024-10-04,C005,SKU016,48,10.8,0.0,518.4
TXN04646,2024-10-04,C019,SKU002,6,9.68,0.0,58.08
TXN04925,2024-10-04,C017,SKU006,6,15.2,0.0,91.2
TXN00007,2024-10-05,C001,SKU006,12,9.2,0.0,110.4
TXN00340,2024-10-05,C005,SKU015,48,10.8,0.0,518.4
TXN00398,2024-10-05,C003,SKU018,12,6.96,0.0,83.52
TXN00402,2024-10-05,C001,SKU025,24,30.01,0.0,720.24
TXN00522,2024-10-05,C004,SKU009,24,39.0,0.0,936.0
TXN00561,2024-10-05,C019,SKU010,24,8.23,0.0,197.52
TXN00721,2024-10-05,C011,SKU017,2,15.0,0.0,30.0
TXN01302,2024-10-05,C015,SKU006,3,19.0,0.0,57.0
TXN01416,2024-10-05,C019,SKU017,48,7.26,0.0,348.48
TXN01528,2024-10-05,C005,SKU002,96,20.0,0.0,1920.0
TXN01620,2024-10-05,C017,SKU014,12,14.0,0.0,168.0
TXN01727,2024-10-05,C001,SKU014,24,8.47,0.0,203.28
TXN01839,2024-10-05,C003,SKU002,24,10.7,0.0,256.8
TXN01897,2024-10-05,C014,SKU020,1,16.0,0.0,16.0
TXN02386,2024-10-05,C003,SKU001,12,11.77,0.0,141.24
TXN02416,2024-10-05,C019,SKU002,12,9.68,0.0,116.16
TXN02547,2024-10-05,C004,SKU007,24,12.9,0.0,309.6
TXN02556,2024-10-05,C015,SKU004,1,20.5,0.0,20.5
TXN02578,2024-10-05,C004,SKU014,48,10.5,0.0,504.0
TXN02812,2024-10-05,C005,SKU006,6,11.4,0.0,68.4
TXN02994,2024-10-05,C013,SKU003,1,21.0,0.0,21.0
TXN03085,2024-10-05,C012,SKU005,1,23.0,0.0,23.0
TXN03168,2024-10-05,C017,SKU015,6,14.4,0.0,86.4
TXN03353,2024-10-05,C013,SKU004,1,20.5,0.0,20.5
TXN03875,2024-10-05,C015,SKU015,2,18.0,0.0,36.0
TXN04098,2024-10-05,C004,SKU013,48,11.1,0.0,532.8
TXN04339,2024-10-05,C016,SKU016,12,14.4,0.0,172.8
TXN04519,2024-10-05,C001,SKU013,48,12.95,0.0,621.6
TXN04569,2024-10-05,C011,SKU024,1,24.0,0.0,24.0
TXN04879,2024-10-05,C018,SKU013,12,11.1,0.0,133.2
TXN04990,2024-10-05,C001,SKU005,6,11.13,0.0,66.78
TXN00152,2024-10-06,C013,SKU005,2,23.0,0.0,46.0
TXN00235,2024-10-06,C009,SKU010,24,13.6,0.0,326.4
TXN00310,2024-10-06,C019,SKU010,6,8.23,0.0,49.38
TXN00343,2024-10-06,C019,SKU006,96,9.2,0.0,883.2
TXN00827,2024-10-06,C009,SKU016,24,14.4,0.0,345.6
TXN00833,2024-10-06,C010,SKU015,24,14.4,0.0,345.6
TXN00847,2024-10-06,C015,SKU010,2,17.0,0.0,34.0
TXN00911,2024-10-06,C004,SKU014,6,10.5,0.0,63.0
TXN00942,2024-10-06,C014,SKU023,2,3.12,1.88,6.24
TXN01136,2024-10-06,C001,SKU019,12,6.78,0.0,81.36
TXN01419,2024-10-06,C012,SKU001,3,22.0,0.0,66.0
TXN01561,2024-10-06,C002,SKU018,6,6.96,0.0,41.76
TXN01745,2024-10-06,C014,SKU016,2,16.35,1.65,32.7
TXN01765,2024-10-06,C007,SKU025,12,43.4,0.0,520.8
TXN01799,2024-10-06,C004,SKU004,48,12.3,0.0,590.4
TXN02305,2024-10-06,C001,SKU011,24,9.2,0.0,220.8
TXN02898,2024-10-06,C006,SKU002,6,20.0,0.0,120.0
TXN02992,2024-10-06,C011,SKU001,1,22.0,0.0,22.0
TXN03024,2024-10-06,C003,SKU004,6,10.97,0.0,65.82
TXN03095,2024-10-06,C004,SKU004,48,12.3,0.0,590.4
TXN03270,2024-10-06,C009,SKU016,12,14.4,0.0,172.8
TXN03444,2024-10-06,C011,SKU018,1,13.0,0.0,13.0
TXN03757,2024-10-06,C001,SKU002,96,9.68,0.0,929.28
TXN03944,2024-10-06,C001,SKU006,96,9.2,0.0,883.2
TXN03963,2024-10-06,C019,SKU010,96,8.23,0.0,790.08
TXN04032,2024-10-06,C005,SKU004,24,12.3,0.0,295.2
TXN04059,2024-10-06,C001,SKU018,24,6.29,0.0,150.96
TXN04072,2024-10-06,C003,SKU002,12,10.7,0.0,128.4
TXN04227,2024-10-06,C012,SKU010,2,17.0,0.0,34.0
TXN04397,2024-10-06,C014,SKU002,3,20.0,0.0,60.0
TXN04401,2024-10-06,C019,SKU013,24,8.95,0.0,214.8
TXN04410,2024-10-06,C001,SKU012,12,9.68,0.0,116.16
TXN04428,2024-10-06,C014,SKU003,2,21.0,0.0,42.0
TXN04919,2024-10-06,C011,SKU017,1,15.0,0.0,15.0
TXN04994,2024-10-06,C004,SKU010,96,10.2,0.0,979.2
TXN00018,2024-10-07,C005,SKU025,96,37.2,0.0,3571.2
TXN00256,2024-10-07,C004,SKU004,48,12.3,0.0,590.4
TXN00390,2024-10-07,C001,SKU010,24,8.23,0.0,197.52
TXN00424,2024-10-07,C020,SKU011,24,10.17,0.0,244.08
TXN00454,2024-10-07,C004,SKU010,24,10.2,0.0,244.8
TXN00473,2024-10-07,C019,SKU004,48,8.22,1.7,394.56
TXN00608,2024-10-07,C002,SKU018,6,6.96,0.0,41.76
TXN00695,2024-10-07,C001,SKU001,48,10.65,0.0,511.2
TXN00897,2024-10-07,C001,SKU010,24,8.23,0.0,197.52
TXN00938,2024-10-07,C002,SKU010,48,9.1,0.0,436.8
TXN01068,2024-10-07,C003,SKU013,24,9.9,0.0,237.6
TXN01118,2024-10-07,C004,SKU023,6,3.0,0.0,18.0
TXN01282,2024-10-07,C007,SKU010,48,11.9,0.0,571.2
TXN01413,2024-10-07,C017,SKU005,24,18.4,0.0,441.6
TXN01543,2024-10-07,C004,SKU011,24,11.4,0.0,273.6
TXN02052,2024-10-07,C014,SKU018,3,11.55,1.45,34.65
TXN02359,2024-10-07,C006,SKU005,24,16.1,0.0,386.4
TXN02664,2024-10-07,C011,SKU019,2,14.0,0.0,28.0
TXN02814,2024-10-07,C001,SKU024,48,11.62,0.0,557.76
TXN02892,2024-10-07,C018,SKU006,24,11.4,0.0,273.6
TXN03014,2024-10-07,C002,SKU010,48,9.1,0.0,436.8
TXN03103,2024-10-07,C020,SKU012,24,10.7,0.0,256.8
TXN03438,2024-10-07,C003,SKU011,12,10.17,0.0,122.04
TXN03618,2024-10-07,C019,SKU003,6,10.16,0.0,60.96
TXN03775,2024-10-07,C010,SKU007,24,17.2,0.0,412.8
TXN03857,2024-10-07,C015,SKU004,1,20.5,0.0,20.5
TXN04297,2024-10-07,C019,SKU014,12,7.01,1.46,84.12
TXN04322,2024-10-07,C008,SKU006,12,13.3,0.0,159.6
TXN04363,2024-10-07,C011,SKU003,2,21.0,0.0,42.0
TXN04438,2024-10-07,C014,SKU024,2,24.0,0.0,48.0
TXN04488,2024-10-07,C007,SKU018,48,7.79,1.31,373.92
TXN04719,2024-10-07,C001,SKU003,12,10.16,0.0,121.92
TXN00387,2024-10-08,C004,SKU002,24,12.0,0.0,288.0
TXN00459,2024-10-08,C019,SKU013,48,8.95,0.0,429.6
TXN00532,2024-10-08,C002,SKU020,12,8.56,0.0,102.72
TXN00786,2024-10-08,C002,SKU015,12,9.63,0.0,115.56
TXN00850,2024-10-08,C010,SKU014,24,10.5,0.0,252.0
TXN00964,2024-10-08,C019,SKU014,24,8.47,0.0,203.28
TXN01092,2024-10-08,C004,SKU002,12,12.0,0.0,144.0
TXN01306,2024-10-08,C016,SKU014,12,14.0,0.0,168.0
TXN01357,2024-10-08,C002,SKU005,24,12.31,0.0,295.44
TXN01489,2024-10-08,C001,SKU023,12,2.42,0.0,29.04
TXN01512,2024-10-08,C005,SKU006,12,11.4,0.0,136.8
TXN01794,2024-10-08,C019,SKU007,48,10.41,0.0,499.68
TXN01956,2024-10-08,C011,SKU019,1,14.0,0.0,14.0
TXN02104,2024-10-08,C016,SKU015,6,14.4,0.0,86.4
TXN02138,2024-10-08,C003,SKU025,48,33.17,0.0,1592.16
TXN02170,2024-10-08,C020,SKU020,6,6.85,1.71,41.1
TXN02301,2024-10-08,C005,SKU006,24,11.4,0.0,273.6
TXN02310,2024-10-08,C018,SKU012,6,12.0,0.0,72.0
TXN02313,2024-10-08,C018,SKU018,6,7.8,0.0,46.8
TXN02326,2024-10-08,C011,SKU014,3,16.0,1.5,48.0
TXN02460,2024-10-08,C018,SKU010,24,10.2,0.0,244.8
TXN02498,2024-10-08,C003,SKU010,48,9.1,0.0,436.8
TXN02621,2024-10-08,C001,SKU001,24,10.65,0.0,255.6
TXN02668,2024-10-08,C005,SKU014,6,10.5,0.0,63.0
TXN02851,2024-10-08,C001,SKU002,6,9.68,0.0,58.08
TXN03011,2024-10-08,C005,SKU003,96,12.6,0.0,1209.6
TXN03029,2024-10-08,C019,SKU012,24,9.68,0.0,232.32
TXN03187,2024-10-08,C014,SKU006,2,19.0,0.0,38.0
TXN03560,2024-10-08,C010,SKU010,6,13.6,0.0,81.6
TXN03688,2024-10-08,C005,SKU002,24,12.0,0.0,288.0
TXN03911,2024-10-08,C008,SKU013,6,12.95,0.0,77.7
TXN04093,2024-10-08,C002,SKU018,6,6.96,0.0,41.76
TXN04112,2024-10-08,C019,SKU015,96,8.71,0.0,836.16
TXN04147,2024-10-08,C004,SKU012,24,10.27,1.73,246.48
TXN04337,2024-10-08,C004,SKU003,12,12.6,0.0,151.2
TXN04671,2024-10-08,C008,SKU012,24,14.0,0.0,336.0
TXN04723,2024-10-08,C020,SKU001,24,11.77,0.0,282.48
TXN04778,2024-10-08,C020,SKU010,48,9.1,0.0,436.8
TXN00486,2024-10-09,C015,SKU016,1,18.0,0.0,18.0
TXN01331,2024-10-09,C002,SKU002,6,10.7,0.0,64.2
TXN01339,2024-10-09,C015,SKU001,3,22.0,0.0,66.0
TXN01429,2024-10-09,C005,SKU012,12,12.0,0.0,144.0
TXN01837,2024-10-09,C002,SKU013,24,9.9,0.0,237.6
TXN02347,2024-10-09,C001,SKU004,24,9.92,0.0,238.08
TXN02777,2024-10-09,C006,SKU003,6,13.84,0.86,83.04
TXN02980,2024-10-09,C006,SKU018,12,7.26,1.84,87.12
TXN03123,2024-10-09,C019,SKU012,24,9.68,0.0,232.32
TXN03227,2024-10-09,C019,SKU006,144,9.2,0.0,1324.8
TXN03406,2024-10-09,C007,SKU001,48,15.4,0.0,739.2
TXN03517,2024-10-09,C004,SKU020,6,9.6,0.0,57.6
TXN03541,2024-10-09,C002,SKU003,48,11.24,0.0,539.52
TXN03554,2024-10-09,C003,SKU016,6,9.63,0.0,57.78
TXN03908,2024-10-09,C006,SKU006,24,13.3,0.0,319.2
TXN04127,2024-10-09,C002,SKU020,6,7.74,0.0,46.44
TXN04476,2024-10-09,C011,SKU020,2,16.0,0.0,32.0
TXN04651,2024-10-09,C006,SKU005,6,16.1,0.0,96.6
TXN04661,2024-10-09,C014,SKU009,1,65.0,0.0,65.0
TXN04684,2024-10-09,C002,SKU004,24,10.97,0.0,263.28
TXN04855,2024-10-09,C004,SKU003,48,12.6,0.0,604.8
TXN00044,2024-10-10,C001,SKU014,96,8.47,0.0,813.12
TXN00095,2024-10-10,C020,SKU004,12,10.97,0.0,131.64
TXN00166,2024-10-10,C001,SKU012,48,9.68,0.0,464.64
TXN00497,2024-10-10,C009,SKU009,96,52.0,0.0,4992.0
TXN01319,2024-10-10,C002,SKU016,24,9.63,0.0,231.12
TXN01486,2024-10-10,C006,SKU006,12,19.0,0.0,228.0
TXN01523,2024-10-10,C002,SKU005,96,12.31,0.0,1181.76
TXN01566,2024-10-10,C009,SKU006,6,15.2,0.0,91.2
TXN01767,2024-10-10,C001,SKU006,48,9.2,0.0,441.6
TXN02382,2024-10-10,C011,SKU016,2,18.0,0.0,36.0
TXN02587,2024-10-10,C006,SKU023,6,3.5,0.0,21.0
TXN02785,2024-10-10,C018,SKU012,6,12.0,0.0,72.0
TXN02854,2024-10-10,C008,SKU011,6,13.3,0.0,79.8
TXN02866,2024-10-10,C017,SKU006,12,15.2,0.0,182.4
TXN03077,2024-10-10,C014,SKU011,1,19.0,0.0,19.0
TXN03111,2024-10-10,C012,SKU013,3,18.5,0.0,55.5
TXN03131,2024-10-10,C018,SKU012,48,16.0,0.0,768.0
TXN03271,2024-10-10,C012,SKU002,1,20.0,0.0,20.0
TXN03293,2024-10-10,C001,SKU017,24,7.26,0.0,174.24
TXN03394,2024-10-10,C001,SKU001,6,10.65,0.0,63.9
TXN03725,2024-10-10,C011,SKU001,1,21.22,0.78,21.22
TXN04141,2024-10-10,C020,SKU006,24,10.17,0.0,244.08
TXN04517,2024-10-10,C019,SKU010,6,8.23,0.0,49.38
TXN04578,2024-10-10,C001,SKU004,6,9.92,0.0,59.52
TXN04592,2024-10-10,C001,SKU012,24,9.68,0.0,232.32
TXN04750,2024-10-10,C005,SKU017,6,9.0,0.0,54.0
TXN04779,2024-10-10,C005,SKU001,12,13.2,0.0,158.4
TXN04836,2024-10-10,C010,SKU002,12,16.0,0.0,192.0
TXN00074,2024-10-11,C003,SKU014,48,8.47,0.0,406.56
TXN00494,2024-10-11,C005,SKU014,12,10.5,0.0,126.0
TXN00600,2024-10-11,C020,SKU006,48,10.17,0.0,488.16
TXN00805,2024-10-11,C011,SKU005,2,23.0,0.0,46.0
TXN00906,2024-10-11,C012,SKU005,2,23.0,0.0,46.0
TXN01028,2024-10-11,C013,SKU005,2,23.0,0.0,46.0
TXN01160,2024-10-11,C001,SKU019,12,6.78,0.0,81.36
TXN01344,2024-10-11,C019,SKU010,48,8.23,0.0,395.04
TXN02086,2024-10-11,C019,SKU014,6,8.47,0.0,50.82
TXN02389,2024-10-11,C007,SKU010,24,11.9,0.0,285.6
TXN02411,2024-10-11,C006,SKU006,24,13.3,0.0,319.2
TXN02823,2024-10-11,C004,SKU018,12,6.96,0.0,83.52
TXN03183,2024-10-11,C003,SKU001,12,11.77,0.0,141.24
TXN03243,2024-10-11,C019,SKU009,48,30.75,0.71,1476.0
TXN03473,2024-10-11,C008,SKU015,96,12.6,0.0,1209.6
TXN03590,2024-10-11,C001,SKU018,48,6.29,0.0,301.92
TXN03593,2024-10-11,C014,SKU010,3,17.0,0.0,51.0
TXN03646,2024-10-11,C002,SKU014,48,7.67,1.69,368.16
TXN03654,2024-10-11,C001,SKU021,24,13.55,0.0,325.2
TXN03817,2024-10-11,C001,SKU005,6,11.13,0.0,66.78
TXN03931,2024-10-11,C018,SKU006,6,11.4,0.0,68.4
TXN03994,2024-10-11,C013,SKU003,1,21.0,0.0,21.0
TXN04139,2024-10-11,C002,SKU003,24,11.24,0.0,269.76
TXN04237,2024-10-11,C017,SKU009,24,52.0,0.0,1248.0
TXN04254,2024-10-11,C014,SKU018,2,13.0,0.0,26.0
TXN04412,2024-10-11,C015,SKU013,1,18.5,0.0,18.5
TXN04450,2024-10-11,C020,SKU010,12,9.1,0.0,109.2
TXN04664,2024-10-11,C017,SKU012,12,16.0,0.0,192.0
TXN04683,2024-10-11,C014,SKU005,1,23.0,0.0,23.0
TXN04903,2024-10-11,C008,SKU020,6,10.0,1.2,60.0
TXN00069,2024-10-12,C011,SKU001,2,22.0,0.0,44.0
TXN00207,2024-10-12,C015,SKU010,3,16.01,0.99,48.03
TXN00324,2024-10-12,C019,SKU011,12,9.2,0.0,110.4
TXN00375,2024-10-12,C005,SKU012,24,11.24,0.76,269.76
TXN00492,2024-10-12,C019,SKU012,6,9.68,0.0,58.08
TXN00611,2024-10-12,C019,SKU002,6,9.68,0.0,58.08
TXN01024,2024-10-12,C020,SKU017,12,8.03,0.0,96.36
TXN01380,2024-10-12,C019,SKU021,24,13.55,0.0,325.2
TXN01436,2024-10-12,C003,SKU002,24,10.7,0.0,256.8
TXN01527,2024-10-12,C001,SKU012,24,9.68,0.0,232.32
TXN01722,2024-10-12,C001,SKU001,48,10.65,0.0,511.2
TXN02222,2024-10-12,C007,SKU020,48,11.2,0.0,537.6
TXN02264,2024-10-12,C002,SKU002,96,10.7,0.0,1027.2
TXN02530,2024-10-12,C003,SKU017,24,8.03,0.0,192.72
TXN02548,2024-10-12,C005,SKU002,24,12.0,0.0,288.0
TXN02711,2024-10-12,C010,SKU002,96,16.0,0.0,1536.0
TXN02776,2024-10-12,C002,SKU018,48,6.96,0.0,334.08
TXN03028,2024-10-12,C001,SKU024,48,11.62,0.0,557.76
TXN03483,2024-10-12,C016,SKU002,12,16.0,0.0,192.0
TXN03690,2024-10-12,C001,SKU025,12,30.01,0.0,360.12
TXN03715,2024-10-12,C001,SKU004,6,8.66,1.26,51.96
TXN03750,2024-10-12,C019,SKU018,12,6.29,0.0,75.48
TXN03864,2024-10-12,C001,SKU006,48,9.2,0.0,441.6
TXN04060,2024-10-12,C009,SKU017,6,12.0,0.0,72.0
TXN04545,2024-10-12,C007,SKU019,12,8.72,1.08,104.64
TXN04591,2024-10-12,C014,SKU013,1,18.5,0.0,18.5
TXN00056,2024-10-13,C020,SKU017,12,8.03,0.0,96.36
TXN00273,2024-10-13,C019,SKU002,24,9.68,0.0,232.32
TXN00619,2024-10-13,C001,SKU013,12,8.95,0.0,107.4
TXN00656,2024-10-13,C005,SKU014,24,8.99,1.51,215.76
TXN00787,2024-10-13,C014,SKU002,1,18.25,1.75,18.25
TXN00999,2024-10-13,C020,SKU002,6,10.7,0.0,64.2
TXN01037,2024-10-13,C014,SKU006,2,19.0,0.0,38.0
TXN01114,2024-10-13,C003,SKU013,96,9.9,0.0,950.4
TXN01204,2024-10-13,C019,SKU022,96,23.23,0.0,2230.08
TXN01242,2024-10-13,C014,SKU001,2,22.0,0.0,44.0
TXN01312,2024-10-13,C005,SKU011,12,10.24,1.16,122.88
TXN01636,2024-10-13,C003,SKU018,12,6.96,0.0,83.52
TXN01787,2024-10-13,C004,SKU007,48,12.9,0.0,619.2
TXN01824,2024-10-13,C001,SKU017,12,7.26,0.0,87.12
TXN01948,2024-10-13,C004,SKU005,48,13.8,0.0,662.4
TXN01961,2024-10-13,C019,SKU025,12,28.88,1.13,346.56
TXN02001,2024-10-13,C004,SKU018,6,7.8,0.0,46.8
TXN02120,2024-10-13,C005,SKU010,12,10.2,0.0,122.4
TXN02329,2024-10-13,C001,SKU010,6,8.23,0.0,49.38
TXN02482,2024-10-13,C001,SKU012,48,9.68,0.0,464.64
TXN02646,2024-10-13,C001,SKU005,6,11.13,0.0,66.78
TXN02815,2024-10-13,C003,SKU012,144,16.0,0.0,2304.0
TXN03102,2024-10-13,C003,SKU006,24,10.17,0.0,244.08
TXN03128,2024-10-13,C002,SKU014,12,9.36,0.0,112.32
TXN03307,2024-10-13,C001,SKU020,12,7.74,0.0,92.88
TXN03696,2024-10-13,C002,SKU006,6,10.17,0.0,61.02
TXN03779,2024-10-13,C019,SKU025,48,33.17,0.0,1592.16
TXN03890,2024-10-13,C008,SKU002,24,14.0,0.0,336.0
TXN04099,2024-10-13,C003,SKU013,96,9.9,0.0,950.4
TXN04219,2024-10-13,C014,SKU010,2,17.0,0.0,34.0
TXN04332,2024-10-13,C019,SKU019,24,6.78,0.0,162.72
TXN04425,2024-10-13,C008,SKU014,12,12.25,0.0,147.0
TXN04493,2024-10-13,C001,SKU001,12,10.65,0.0,127.8
TXN04563,2024-10-13,C001,SKU005,48,11.13,0.0,534.24
TXN04566,2024-10-13,C011,SKU020,1,16.0,0.0,16.0
TXN04733,2024-10-13,C020,SKU021,24,14.98,0.0,359.52
TXN04822,2024-10-13,C006,SKU010,6,11.9,0.0,71.4
TXN00129,2024-10-14,C015,SKU006,2,19.0,0.0,38.0
TXN00142,2024-10-14,C001,SKU017,12,7.26,0.0,87.12
TXN00435,2024-10-14,C019,SKU025,96,30.01,0.0,2880.96
TXN00613,2024-10-14,C001,SKU012,144,9.68,0.0,1393.92
TXN00764,2024-10-14,C002,SKU002,24,10.7,0.0,256.8
TXN00839,2024-10-14,C020,SKU006,24,10.17,0.0,244.08
TXN00869,2024-10-14,C010,SKU015,48,14.4,0.0,691.2
TXN00875,2024-10-14,C001,SKU007,24,10.41,0.0,249.84
TXN00994,2024-10-14,C019,SKU011,48,9.2,0.0,441.6
TXN01104,2024-10-14,C003,SKU006,12,10.17,0.0,122.04
TXN01221,2024-10-14,C001,SKU002,24,9.68,0.0,232.32
TXN01605,2024-10-14,C001,SKU017,24,7.26,0.0,174.24
TXN01655,2024-10-14,C014,SKU014,1,17.5,0.0,17.5
TXN01682,2024-10-14,C019,SKU014,12,8.47,0.0,101.64
TXN01890,2024-10-14,C002,SKU004,12,10.97,0.0,131.64
TXN01953,2024-10-14,C002,SKU001,24,11.77,0.0,282.48
TXN02181,2024-10-14,C004,SKU006,24,11.4,0.0,273.6
TXN02253,2024-10-14,C004,SKU002,48,10.88,1.12,522.24
TXN02279,2024-10-14,C002,SKU001,144,11.77,0.0,1694.88
TXN02628,2024-10-14,C014,SKU013,1,18.5,0.0,18.5
TXN02719,2024-10-14,C019,SKU023,48,2.42,0.0,116.16
TXN02767,2024-10-14,C011,SKU002,1,20.0,0.0,20.0
TXN02793,2024-10-14,C001,SKU003,24,8.46,1.7,203.04
TXN02838,2024-10-14,C020,SKU014,12,9.36,0.0,112.32
TXN02979,2024-10-14,C009,SKU006,6,15.2,0.0,91.2
TXN03119,2024-10-14,C005,SKU010,6,10.2,0.0,61.2
TXN03148,2024-10-14,C019,SKU006,48,9.2,0.0,441.6
TXN03150,2024-10-14,C001,SKU018,96,6.29,0.0,603.84
TXN03480,2024-10-14,C007,SKU016,24,12.6,0.0,302.4
TXN03557,2024-10-14,C001,SKU014,48,8.47,0.0,406.56
TXN03574,2024-10-14,C016,SKU006,12,15.2,0.0,182.4
TXN03929,2024-10-14,C014,SKU012,1,20.0,0.0,20.0
TXN04331,2024-10-14,C017,SKU006,12,15.2,0.0,182.4
TXN04374,2024-10-14,C004,SKU019,12,8.4,0.0,100.8
TXN04469,2024-10-14,C018,SKU003,48,11.23,1.37,539.04
TXN04576,2024-10-14,C017,SKU006,6,15.2,0.0,91.2
TXN04760,2024-10-14,C019,SKU021,6,13.55,0.0,81.3
TXN00162,2024-10-15,C002,SKU002,24,10.7,0.0,256.8
TXN00299,2024-10-15,C012,SKU018,1,13.0,0.0,13.0
TXN00330,2024-10-15,C015,SKU020,3,16.0,0.0,48.0
TXN00865,2024-10-15,C020,SKU003,48,11.24,0.0,539.52
TXN00920,2024-10-15,C002,SKU025,6,33.17,0.0,199.02
TXN00975,2024-10-15,C002,SKU008,24,38.52,0.0,924.48
TXN01192,2024-10-15,C020,SKU011,144,10.17,0.0,1464.48
TXN01201,2024-10-15,C017,SKU001,6,17.6,0.0,105.6
TXN01224,2024-10-15,C019,SKU003,6,10.16,0.0,60.96
TXN01610,2024-10-15,C014,SKU001,2,21.46,0.54,42.92
TXN01998,2024-10-15,C018,SKU006,96,11.4,0.0,1094.4
TXN02230,2024-10-15,C008,SKU023,12,3.5,0.0,42.0
TXN02401,2024-10-15,C018,SKU020,144,9.6,0.0,1382.4
TXN02447,2024-10-15,C001,SKU019,48,6.78,0.0,325.44
TXN02525,2024-10-15,C001,SKU005,24,11.13,0.0,267.12
TXN02577,2024-10-15,C001,SKU002,12,9.68,0.0,116.16
TXN02956,2024-10-15,C017,SKU015,6,14.4,0.0,86.4
TXN03013,2024-10-15,C019,SKU020,96,7.74,0.0,743.04
TXN03040,2024-10-15,C019,SKU006,48,9.2,0.0,441.6
TXN03436,2024-10-15,C001,SKU001,24,10.65,0.0,255.6
TXN03939,2024-10-15,C019,SKU010,96,6.28,1.95,602.88
TXN04236,2024-10-15,C016,SKU018,6,10.4,0.0,62.4
TXN04245,2024-10-15,C003,SKU001,24,11.77,0.0,282.48
